Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	13399	0.005	0
2	243199373	12460	0.005	0
3	198022430	9960	0.005	0
4	191154276	8460	0.004	-1
5	180915260	8587	0.005	0
6	171115067	8708	0.005	0
7	159138663	9428	0.006	0
8	146364022	7309	0.005	0
9	141213431	6966	0.005	0
10	135534747	7663	0.006	0
11	135006516	7332	0.005	0
12	133851895	7804	0.006	0
13	115169878	4391	0.004	-1
14	107349540	5154	0.005	0
15	102531392	5019	0.005	0
16	90354753	6207	0.007	0
17	81195210	6893	0.008	1
18	78077248	3788	0.005	0
19	59128983	6264	0.011	1
20	63025520	4045	0.006	0
21	48129895	2023	0.004	-1
22	51304566	3267	0.006	0
Odchylenie standardowe dla osobnika: 0.0015
