Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1439410	0.577	0
2	243199373	1314871	0.541	0
3	198022430	1026902	0.519	0
4	191154276	902798	0.472	0
5	180915260	924539	0.511	0
6	171115067	944469	0.552	0
7	159138663	924418	0.581	0
8	146364022	795451	0.543	0
9	141213431	718857	0.509	0
10	135534747	919109	0.678	0
11	135006516	776258	0.575	0
12	133851895	784647	0.586	0
13	115169878	458589	0.398	-1
14	107349540	519814	0.484	0
15	102531392	524684	0.512	0
16	90354753	638956	0.707	1
17	81195210	643204	0.792	1
18	78077248	406373	0.52	0
19	59128983	560275	0.948	1
20	63025520	437607	0.694	0
21	48129895	219701	0.456	-1
22	51304566	323274	0.63	0
Odchylenie standardowe dla osobnika: 0.11993
