Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1336086	0.536	0
2	243199373	1219455	0.501	0
3	198022430	956171	0.483	0
4	191154276	848233	0.444	0
5	180915260	868193	0.48	0
6	171115067	875071	0.511	0
7	159138663	857097	0.539	0
8	146364022	743732	0.508	0
9	141213431	672338	0.476	0
10	135534747	868983	0.641	1
11	135006516	715388	0.53	0
12	133851895	722371	0.54	0
13	115169878	431720	0.375	-1
14	107349540	475972	0.443	0
15	102531392	487644	0.476	0
16	90354753	581891	0.644	1
17	81195210	578931	0.713	1
18	78077248	380095	0.487	0
19	59128983	502726	0.85	1
20	63025520	396414	0.629	0
21	48129895	203262	0.422	-1
22	51304566	289092	0.563	0
Odchylenie standardowe dla osobnika: 0.10363
Srednia arytmetyczna: 0.53595
