Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	738744	0.296	0
2	243199373	781332	0.321	0
3	198022430	639294	0.323	0
4	191154276	596939	0.312	0
5	180915260	572179	0.316	0
6	171115067	550604	0.322	0
7	159138663	493967	0.31	0
8	146364022	471432	0.322	0
9	141213431	365742	0.259	-1
10	135534747	434634	0.321	0
11	135006516	434779	0.322	0
12	133851895	432050	0.323	0
13	115169878	311071	0.27	-1
14	107349540	290758	0.271	0
15	102531392	262008	0.256	-1
16	90354753	264450	0.293	0
17	81195210	261206	0.322	0
18	78077248	249571	0.32	0
19	59128983	189315	0.32	0
20	63025520	211902	0.336	1
21	48129895	119785	0.249	-1
22	51304566	117493	0.229	-1
Odchylenie standardowe dla osobnika: 0.02979
Srednia arytmetyczna: 0.30059
