Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	629410	0.253	0
2	243199373	583379	0.24	0
3	198022430	463139	0.234	0
4	191154276	407712	0.213	0
5	180915260	416365	0.23	0
6	171115067	427220	0.25	0
7	159138663	410872	0.258	0
8	146364022	355294	0.243	0
9	141213431	321732	0.228	0
10	135534747	385165	0.284	0
11	135006516	338592	0.251	0
12	133851895	349846	0.261	0
13	115169878	212418	0.184	-1
14	107349540	228191	0.213	0
15	102531392	229422	0.224	0
16	90354753	267278	0.296	0
17	81195210	273398	0.337	1
18	78077248	183032	0.234	0
19	59128983	233899	0.396	1
20	63025520	185702	0.295	0
21	48129895	96157	0.2	-1
22	51304566	134241	0.262	0
Odchylenie standardowe dla osobnika: 0.04573
