Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	3126026	1.254	0
2	243199373	3192302	1.313	0
3	198022430	2569002	1.297	0
4	191154276	2293719	1.2	0
5	180915260	2297228	1.27	0
6	171115067	2198003	1.285	0
7	159138663	2024544	1.272	0
8	146364022	1929067	1.318	0
9	141213431	1552909	1.1	-1
10	135534747	1850050	1.365	0
11	135006516	1853868	1.373	0
12	133851895	1774011	1.325	0
13	115169878	1213246	1.053	-1
14	107349540	1205067	1.123	-1
15	102531392	1119738	1.092	-1
16	90354753	1206345	1.335	0
17	81195210	1214542	1.496	1
18	78077248	1013579	1.298	0
19	59128983	917603	1.552	1
20	63025520	968757	1.537	1
21	48129895	498572	1.036	-1
22	51304566	588086	1.146	0
Odchylenie standardowe dla osobnika: 0.14123
