Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	4041848	1.622	0
2	243199373	4297485	1.767	0
3	198022430	3573891	1.805	0
4	191154276	3366633	1.761	0
5	180915260	3194692	1.766	0
6	171115067	3065754	1.792	0
7	159138663	2723473	1.711	0
8	146364022	2604453	1.779	0
9	141213431	2002308	1.418	-1
10	135534747	2369221	1.748	0
11	135006516	2380645	1.763	0
12	133851895	2385388	1.782	0
13	115169878	1735749	1.507	0
14	107349540	1601644	1.492	0
15	102531392	1435831	1.4	-1
16	90354753	1407495	1.558	0
17	81195210	1389244	1.711	0
18	78077248	1369972	1.755	0
19	59128983	992256	1.678	0
20	63025520	1126306	1.787	0
21	48129895	652898	1.357	-1
22	51304566	607436	1.184	-1
Odchylenie standardowe dla osobnika: 0.17202
