Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1081323	0.434	0
2	243199373	976052	0.401	0
3	198022430	751986	0.38	0
4	191154276	622627	0.326	-1
5	180915260	687879	0.38	0
6	171115067	718149	0.42	0
7	159138663	671482	0.422	0
8	146364022	602819	0.412	0
9	141213431	548788	0.389	0
10	135534747	695936	0.513	0
11	135006516	600803	0.445	0
12	133851895	571146	0.427	0
13	115169878	337397	0.293	-1
14	107349540	388520	0.362	0
15	102531392	399767	0.39	0
16	90354753	478614	0.53	1
17	81195210	481830	0.593	1
18	78077248	318038	0.407	0
19	59128983	403905	0.683	1
20	63025520	352902	0.56	1
21	48129895	171840	0.357	0
22	51304566	271377	0.529	0
Odchylenie standardowe dla osobnika: 0.09105
