Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1394587	0.56	0
2	243199373	1245867	0.512	0
3	198022430	984578	0.497	0
4	191154276	868478	0.454	0
5	180915260	903401	0.499	0
6	171115067	897103	0.524	0
7	159138663	882856	0.555	0
8	146364022	769890	0.526	0
9	141213431	688223	0.487	0
10	135534747	854417	0.63	0
11	135006516	736404	0.545	0
12	133851895	741050	0.554	0
13	115169878	448663	0.39	-1
14	107349540	489980	0.456	0
15	102531392	488532	0.476	0
16	90354753	582961	0.645	1
17	81195210	580067	0.714	1
18	78077248	393106	0.503	0
19	59128983	498891	0.844	1
20	63025520	401327	0.637	0
21	48129895	208855	0.434	-1
22	51304566	293036	0.571	0
Odchylenie standardowe dla osobnika: 0.0985
