Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	217098	0.087	0
2	243199373	199905	0.082	0
3	198022430	157408	0.079	0
4	191154276	144975	0.076	0
5	180915260	142461	0.079	0
6	171115067	142830	0.083	0
7	159138663	141739	0.089	0
8	146364022	119231	0.081	0
9	141213431	108076	0.077	0
10	135534747	143321	0.106	1
11	135006516	114296	0.085	0
12	133851895	117504	0.088	0
13	115169878	70897	0.062	-1
14	107349540	76752	0.071	0
15	102531392	76494	0.075	0
16	90354753	95873	0.106	1
17	81195210	90966	0.112	1
18	78077248	61200	0.078	0
19	59128983	79215	0.134	1
20	63025520	58523	0.093	0
21	48129895	32004	0.066	-1
22	51304566	41080	0.08	0
Odchylenie standardowe dla osobnika: 0.01595
