Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1554146	0.624	0
2	243199373	1424950	0.586	0
3	198022430	1112344	0.562	0
4	191154276	961776	0.503	-1
5	180915260	1011909	0.559	0
6	171115067	1030051	0.602	0
7	159138663	1007496	0.633	0
8	146364022	863472	0.59	0
9	141213431	795986	0.564	0
10	135534747	958998	0.708	0
11	135006516	841174	0.623	0
12	133851895	851058	0.636	0
13	115169878	507731	0.441	-1
14	107349540	570109	0.531	0
15	102531392	574817	0.561	0
16	90354753	678532	0.751	0
17	81195210	709134	0.873	1
18	78077248	449299	0.575	0
19	59128983	609394	1.031	1
20	63025520	472707	0.75	0
21	48129895	243327	0.506	0
22	51304566	360961	0.704	0
Odchylenie standardowe dla osobnika: 0.12856
