Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	922851	0.37	0
2	243199373	846664	0.348	0
3	198022430	659237	0.333	0
4	191154276	568678	0.297	-1
5	180915260	599402	0.331	0
6	171115067	619703	0.362	0
7	159138663	576772	0.362	0
8	146364022	516855	0.353	0
9	141213431	467205	0.331	0
10	135534747	578223	0.427	0
11	135006516	502343	0.372	0
12	133851895	494075	0.369	0
13	115169878	299927	0.26	-1
14	107349540	331215	0.309	0
15	102531392	340734	0.332	0
16	90354753	401228	0.444	1
17	81195210	396443	0.488	1
18	78077248	268136	0.343	0
19	59128983	335935	0.568	1
20	63025520	282765	0.449	1
21	48129895	142316	0.296	-1
22	51304566	208912	0.407	0
Odchylenie standardowe dla osobnika: 0.06861
Srednia arytmetyczna: 0.3705
