Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	7195649	2.887	0
2	243199373	7229395	2.973	0
3	198022430	5806761	2.932	0
4	191154276	5215987	2.729	0
5	180915260	5173338	2.86	0
6	171115067	5003262	2.924	0
7	159138663	4662672	2.93	0
8	146364022	4335427	2.962	0
9	141213431	3552058	2.515	-1
10	135534747	4228526	3.12	0
11	135006516	4202180	3.113	0
12	133851895	4088615	3.055	0
13	115169878	2733757	2.374	-1
14	107349540	2758522	2.57	0
15	102531392	2604903	2.541	-1
16	90354753	2840375	3.144	0
17	81195210	2931228	3.61	1
18	78077248	2261845	2.897	0
19	59128983	2365315	4.0	1
20	63025520	2207294	3.502	1
21	48129895	1141183	2.371	-1
22	51304566	1410547	2.749	0
Odchylenie standardowe dla osobnika: 0.38258
