Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1194890	0.479	0
2	243199373	1163713	0.479	0
3	198022430	941594	0.475	0
4	191154276	841624	0.44	0
5	180915260	852644	0.471	0
6	171115067	872580	0.51	0
7	159138663	790692	0.497	0
8	146364022	729210	0.498	0
9	141213431	623611	0.442	0
10	135534747	768645	0.567	1
11	135006516	669050	0.496	0
12	133851895	678094	0.507	0
13	115169878	434144	0.377	-1
14	107349540	448780	0.418	-1
15	102531392	436290	0.426	-1
16	90354753	509041	0.563	1
17	81195210	458614	0.565	1
18	78077248	376675	0.482	0
19	59128983	366968	0.621	1
20	63025520	353275	0.561	1
21	48129895	187940	0.39	-1
22	51304566	225715	0.44	0
Odchylenie standardowe dla osobnika: 0.06027
