Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	209291	0.084	0
2	243199373	190848	0.078	0
3	198022430	150018	0.076	0
4	191154276	136917	0.072	0
5	180915260	133634	0.074	0
6	171115067	129874	0.076	0
7	159138663	139768	0.088	0
8	146364022	109664	0.075	0
9	141213431	105412	0.075	0
10	135534747	124597	0.092	0
11	135006516	106998	0.079	0
12	133851895	115619	0.086	0
13	115169878	66632	0.058	-1
14	107349540	75181	0.07	0
15	102531392	75858	0.074	0
16	90354753	88635	0.098	0
17	81195210	98960	0.122	1
18	78077248	55566	0.071	0
19	59128983	88079	0.149	1
20	63025520	55339	0.088	0
21	48129895	29774	0.062	-1
22	51304566	43704	0.085	0
Odchylenie standardowe dla osobnika: 0.01928
