Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	47040	0.019	0
2	243199373	42197	0.017	0
3	198022430	34097	0.017	0
4	191154276	29549	0.015	0
5	180915260	30457	0.017	0
6	171115067	29519	0.017	0
7	159138663	29539	0.019	0
8	146364022	24431	0.017	0
9	141213431	23238	0.016	0
10	135534747	26143	0.019	0
11	135006516	23981	0.018	0
12	133851895	25008	0.019	0
13	115169878	15692	0.014	-1
14	107349540	16779	0.016	0
15	102531392	16631	0.016	0
16	90354753	18555	0.021	0
17	81195210	19980	0.025	1
18	78077248	13585	0.017	0
19	59128983	15803	0.027	1
20	63025520	12711	0.02	0
21	48129895	6819	0.014	-1
22	51304566	8946	0.017	0
Odchylenie standardowe dla osobnika: 0.00307
