Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	2059726	0.826	0
2	243199373	2214937	0.911	0
3	198022430	1843539	0.931	0
4	191154276	1754835	0.918	0
5	180915260	1651827	0.913	0
6	171115067	1583604	0.925	0
7	159138663	1399780	0.88	0
8	146364022	1340966	0.916	0
9	141213431	1028837	0.729	-1
10	135534747	1212945	0.895	0
11	135006516	1214692	0.9	0
12	133851895	1220669	0.912	0
13	115169878	904212	0.785	0
14	107349540	821795	0.766	0
15	102531392	743504	0.725	-1
16	90354753	706636	0.782	0
17	81195210	692107	0.852	0
18	78077248	710333	0.91	0
19	59128983	485953	0.822	0
20	63025520	568260	0.902	0
21	48129895	335707	0.698	-1
22	51304566	300216	0.585	-1
Odchylenie standardowe dla osobnika: 0.09124
