Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	3913541	1.57	0
2	243199373	3628217	1.492	0
3	198022430	2842389	1.435	0
4	191154276	2462507	1.288	-1
5	180915260	2575581	1.424	0
6	171115067	2621113	1.532	0
7	159138663	2518497	1.583	0
8	146364022	2210261	1.51	0
9	141213431	2001038	1.417	0
10	135534747	2420632	1.786	0
11	135006516	2147191	1.59	0
12	133851895	2141915	1.6	0
13	115169878	1289645	1.12	-1
14	107349540	1435851	1.338	0
15	102531392	1440257	1.405	0
16	90354753	1741770	1.928	1
17	81195210	1705286	2.1	1
18	78077248	1150332	1.473	0
19	59128983	1449370	2.451	1
20	63025520	1189678	1.888	1
21	48129895	611648	1.271	-1
22	51304566	871674	1.699	0
Odchylenie standardowe dla osobnika: 0.29242
