Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	957539	0.384	0
2	243199373	874518	0.36	0
3	198022430	668011	0.337	0
4	191154276	518764	0.271	-1
5	180915260	617866	0.342	0
6	171115067	657960	0.385	0
7	159138663	583450	0.367	0
8	146364022	552817	0.378	0
9	141213431	500751	0.355	0
10	135534747	631358	0.466	0
11	135006516	562868	0.417	0
12	133851895	502776	0.376	0
13	115169878	299782	0.26	-1
14	107349540	353097	0.329	0
15	102531392	370523	0.361	0
16	90354753	435420	0.482	0
17	81195210	442934	0.546	1
18	78077248	294771	0.378	0
19	59128983	359225	0.608	1
20	63025520	350342	0.556	1
21	48129895	159229	0.331	0
22	51304566	279011	0.544	1
Odchylenie standardowe dla osobnika: 0.09111
