Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	919773	0.369	0
2	243199373	846482	0.348	0
3	198022430	672800	0.34	0
4	191154276	573820	0.3	-1
5	180915260	609248	0.337	0
6	171115067	625481	0.366	0
7	159138663	587661	0.369	0
8	146364022	521556	0.356	0
9	141213431	466217	0.33	0
10	135534747	549327	0.405	0
11	135006516	501901	0.372	0
12	133851895	506374	0.378	0
13	115169878	307046	0.267	-1
14	107349540	336351	0.313	0
15	102531392	338369	0.33	0
16	90354753	387879	0.429	0
17	81195210	392498	0.483	1
18	78077248	270956	0.347	0
19	59128983	333515	0.564	1
20	63025520	279068	0.443	1
21	48129895	141423	0.294	-1
22	51304566	199763	0.389	0
Odchylenie standardowe dla osobnika: 0.0646
Srednia arytmetyczna: 0.3695
