Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	230753	0.093	0
2	243199373	202058	0.083	0
3	198022430	162352	0.082	0
4	191154276	142605	0.075	0
5	180915260	146445	0.081	0
6	171115067	146648	0.086	0
7	159138663	146697	0.092	0
8	146364022	121009	0.083	0
9	141213431	113687	0.081	0
10	135534747	133099	0.098	0
11	135006516	118169	0.088	0
12	133851895	125505	0.094	0
13	115169878	72217	0.063	-1
14	107349540	80971	0.075	0
15	102531392	82367	0.08	0
16	90354753	98998	0.11	1
17	81195210	101599	0.125	1
18	78077248	62847	0.08	0
19	59128983	89522	0.151	1
20	63025520	64522	0.102	0
21	48129895	33636	0.07	-1
22	51304566	47710	0.093	0
Odchylenie standardowe dla osobnika: 0.01873
Srednia arytmetyczna: 0.09023
