Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	980686	0.393	0
2	243199373	904896	0.372	0
3	198022430	685727	0.346	0
4	191154276	548442	0.287	-1
5	180915260	640601	0.354	0
6	171115067	675389	0.395	0
7	159138663	603153	0.379	0
8	146364022	566728	0.387	0
9	141213431	511625	0.362	0
10	135534747	664058	0.49	0
11	135006516	571291	0.423	0
12	133851895	516415	0.386	0
13	115169878	309590	0.269	-1
14	107349540	359590	0.335	0
15	102531392	377205	0.368	0
16	90354753	444503	0.492	0
17	81195210	443297	0.546	1
18	78077248	299327	0.383	0
19	59128983	363457	0.615	1
20	63025520	352092	0.559	1
21	48129895	162639	0.338	0
22	51304566	274714	0.535	1
Odchylenie standardowe dla osobnika: 0.08881
