Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	3767957	1.512	0
2	243199373	4001258	1.645	0
3	198022430	3302249	1.668	0
4	191154276	3111809	1.628	0
5	180915260	2952488	1.632	0
6	171115067	2844423	1.662	0
7	159138663	2519248	1.583	0
8	146364022	2412901	1.649	0
9	141213431	1872552	1.326	-1
10	135534747	2208479	1.629	0
11	135006516	2215136	1.641	0
12	133851895	2202920	1.646	0
13	115169878	1606661	1.395	0
14	107349540	1483034	1.382	0
15	102531392	1345609	1.312	-1
16	90354753	1323128	1.464	0
17	81195210	1324603	1.631	0
18	78077248	1270740	1.628	0
19	59128983	948334	1.604	0
20	63025520	1064189	1.689	1
21	48129895	609363	1.266	-1
22	51304566	593361	1.157	-1
Odchylenie standardowe dla osobnika: 0.15303
Srednia arytmetyczna: 1.53405
