Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1568329	0.629	0
2	243199373	1448113	0.595	0
3	198022430	1129354	0.57	0
4	191154276	972834	0.509	-1
5	180915260	1034140	0.572	0
6	171115067	1055124	0.617	0
7	159138663	1006019	0.632	0
8	146364022	888072	0.607	0
9	141213431	806903	0.571	0
10	135534747	962789	0.71	0
11	135006516	868393	0.643	0
12	133851895	853623	0.638	0
13	115169878	517049	0.449	-1
14	107349540	576219	0.537	0
15	102531392	581166	0.567	0
16	90354753	682818	0.756	0
17	81195210	696032	0.857	1
18	78077248	462073	0.592	0
19	59128983	592447	1.002	1
20	63025520	487614	0.774	1
21	48129895	249855	0.519	0
22	51304566	367805	0.717	0
Odchylenie standardowe dla osobnika: 0.12155
Srednia arytmetyczna: 0.63923
