Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	13706	0.005	0
2	243199373	12072	0.005	0
3	198022430	9664	0.005	0
4	191154276	8337	0.004	-1
5	180915260	8547	0.005	0
6	171115067	8678	0.005	0
7	159138663	9164	0.006	0
8	146364022	7124	0.005	0
9	141213431	6842	0.005	0
10	135534747	7776	0.006	0
11	135006516	7027	0.005	0
12	133851895	7746	0.006	0
13	115169878	4218	0.004	-1
14	107349540	5069	0.005	0
15	102531392	5094	0.005	0
16	90354753	6032	0.007	0
17	81195210	6840	0.008	1
18	78077248	3625	0.005	0
19	59128983	6350	0.011	1
20	63025520	4016	0.006	0
21	48129895	1982	0.004	-1
22	51304566	3095	0.006	0
Odchylenie standardowe dla osobnika: 0.0015
Srednia arytmetyczna: 0.00559
