Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1050956	0.422	0
2	243199373	952632	0.392	0
3	198022430	736166	0.372	0
4	191154276	611765	0.32	-1
5	180915260	670264	0.37	0
6	171115067	700777	0.41	0
7	159138663	651804	0.41	0
8	146364022	589480	0.403	0
9	141213431	529401	0.375	0
10	135534747	688647	0.508	0
11	135006516	580067	0.43	0
12	133851895	554822	0.415	0
13	115169878	327920	0.285	-1
14	107349540	374335	0.349	0
15	102531392	385836	0.376	0
16	90354753	463631	0.513	1
17	81195210	460893	0.568	1
18	78077248	308762	0.395	0
19	59128983	386457	0.654	1
20	63025520	338769	0.538	1
21	48129895	164222	0.341	0
22	51304566	254074	0.495	0
Odchylenie standardowe dla osobnika: 0.08593
Srednia arytmetyczna: 0.42459
