Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	294985	0.118	0
2	243199373	268554	0.11	0
3	198022430	213652	0.108	0
4	191154276	184789	0.097	0
5	180915260	192809	0.107	0
6	171115067	194361	0.114	0
7	159138663	192475	0.121	0
8	146364022	160400	0.11	0
9	141213431	150526	0.107	0
10	135534747	171527	0.127	0
11	135006516	154239	0.114	0
12	133851895	164757	0.123	0
13	115169878	97236	0.084	-1
14	107349540	107467	0.1	0
15	102531392	111649	0.109	0
16	90354753	125936	0.139	0
17	81195210	132645	0.163	1
18	78077248	83979	0.108	0
19	59128983	115162	0.195	1
20	63025520	86394	0.137	0
21	48129895	44627	0.093	-1
22	51304566	62176	0.121	0
Odchylenie standardowe dla osobnika: 0.02346
Srednia arytmetyczna: 0.11841
