Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	98997	0.04	0
2	243199373	84736	0.035	0
3	198022430	66879	0.034	0
4	191154276	56523	0.03	-1
5	180915260	62134	0.034	0
6	171115067	59940	0.035	0
7	159138663	59570	0.037	0
8	146364022	50300	0.034	0
9	141213431	46888	0.033	0
10	135534747	54289	0.04	0
11	135006516	49480	0.037	0
12	133851895	50669	0.038	0
13	115169878	31120	0.027	-1
14	107349540	33736	0.031	0
15	102531392	34644	0.034	0
16	90354753	39429	0.044	0
17	81195210	41485	0.051	1
18	78077248	27042	0.035	0
19	59128983	33593	0.057	1
20	63025520	27951	0.044	0
21	48129895	14299	0.03	-1
22	51304566	20531	0.04	0
Odchylenie standardowe dla osobnika: 0.0068
Srednia arytmetyczna: 0.03727
