Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	469809	0.188	0
2	243199373	439042	0.181	0
3	198022430	346388	0.175	0
4	191154276	299415	0.157	-1
5	180915260	314194	0.174	0
6	171115067	321680	0.188	0
7	159138663	299026	0.188	0
8	146364022	269001	0.184	0
9	141213431	241797	0.171	0
10	135534747	285888	0.211	0
11	135006516	259897	0.193	0
12	133851895	257626	0.192	0
13	115169878	158810	0.138	-1
14	107349540	169927	0.158	-1
15	102531392	174087	0.17	0
16	90354753	198009	0.219	0
17	81195210	197748	0.244	1
18	78077248	141003	0.181	0
19	59128983	163743	0.277	1
20	63025520	144308	0.229	1
21	48129895	74093	0.154	-1
22	51304566	102136	0.199	0
Odchylenie standardowe dla osobnika: 0.03085
Srednia arytmetyczna: 0.18959
