Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1084479	0.435	0
2	243199373	976130	0.401	0
3	198022430	754006	0.381	0
4	191154276	616431	0.322	-1
5	180915260	690993	0.382	0
6	171115067	720424	0.421	0
7	159138663	674858	0.424	0
8	146364022	603006	0.412	0
9	141213431	557598	0.395	0
10	135534747	706311	0.521	0
11	135006516	610109	0.452	0
12	133851895	577009	0.431	0
13	115169878	335735	0.292	-1
14	107349540	390847	0.364	0
15	102531392	406834	0.397	0
16	90354753	495287	0.548	1
17	81195210	496353	0.611	1
18	78077248	315623	0.404	0
19	59128983	424588	0.718	1
20	63025520	360782	0.572	1
21	48129895	172676	0.359	0
22	51304566	281094	0.548	1
Odchylenie standardowe dla osobnika: 0.09923
Srednia arytmetyczna: 0.445
