Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	707996	0.284	0
2	243199373	660060	0.271	0
3	198022430	520464	0.263	0
4	191154276	459418	0.24	0
5	180915260	467625	0.258	0
6	171115067	475891	0.278	0
7	159138663	459821	0.289	0
8	146364022	401194	0.274	0
9	141213431	361138	0.256	0
10	135534747	433111	0.32	0
11	135006516	381321	0.282	0
12	133851895	391619	0.293	0
13	115169878	238650	0.207	-1
14	107349540	259246	0.241	0
15	102531392	259700	0.253	0
16	90354753	304835	0.337	1
17	81195210	306109	0.377	1
18	78077248	207052	0.265	0
19	59128983	261134	0.442	1
20	63025520	206142	0.327	0
21	48129895	107893	0.224	-1
22	51304566	149018	0.29	0
Odchylenie standardowe dla osobnika: 0.05069
