Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	884747	0.355	0
2	243199373	839265	0.345	0
3	198022430	666703	0.337	0
4	191154276	590440	0.309	0
5	180915260	603362	0.334	0
6	171115067	605800	0.354	0
7	159138663	578861	0.364	0
8	146364022	521643	0.356	0
9	141213431	455774	0.323	0
10	135534747	554676	0.409	0
11	135006516	491790	0.364	0
12	133851895	489716	0.366	0
13	115169878	304776	0.265	-1
14	107349540	323692	0.302	-1
15	102531392	321777	0.314	0
16	90354753	377498	0.418	1
17	81195210	361993	0.446	1
18	78077248	267924	0.343	0
19	59128983	301414	0.51	1
20	63025520	264973	0.42	1
21	48129895	138028	0.287	-1
22	51304566	181861	0.354	0
Odchylenie standardowe dla osobnika: 0.0543
Srednia arytmetyczna: 0.35795
