Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	67164	0.027	0
2	243199373	60417	0.025	0
3	198022430	47938	0.024	0
4	191154276	43365	0.023	0
5	180915260	42778	0.024	0
6	171115067	43241	0.025	0
7	159138663	43540	0.027	0
8	146364022	35365	0.024	0
9	141213431	33566	0.024	0
10	135534747	41449	0.031	0
11	135006516	34153	0.025	0
12	133851895	36885	0.028	0
13	115169878	21306	0.018	-1
14	107349540	24080	0.022	0
15	102531392	24377	0.024	0
16	90354753	28841	0.032	0
17	81195210	30548	0.038	1
18	78077248	17963	0.023	0
19	59128983	27832	0.047	1
20	63025520	18471	0.029	0
21	48129895	9842	0.02	-1
22	51304566	13944	0.027	0
Odchylenie standardowe dla osobnika: 0.00606
Srednia arytmetyczna: 0.02668
