Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	440220	0.177	0
2	243199373	396868	0.163	0
3	198022430	312723	0.158	0
4	191154276	271526	0.142	0
5	180915260	281725	0.156	0
6	171115067	282530	0.165	0
7	159138663	285719	0.18	0
8	146364022	231511	0.158	0
9	141213431	221678	0.157	0
10	135534747	258091	0.19	0
11	135006516	230206	0.171	0
12	133851895	243948	0.182	0
13	115169878	140470	0.122	-1
14	107349540	159792	0.149	0
15	102531392	162929	0.159	0
16	90354753	192250	0.213	0
17	81195210	208056	0.256	1
18	78077248	122074	0.156	0
19	59128983	181960	0.308	1
20	63025520	127954	0.203	0
21	48129895	65379	0.136	-1
22	51304566	97359	0.19	0
Odchylenie standardowe dla osobnika: 0.03998
Srednia arytmetyczna: 0.17686
