Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	2314851	0.929	0
2	243199373	2153317	0.885	0
3	198022430	1680553	0.849	0
4	191154276	1441835	0.754	-1
5	180915260	1530408	0.846	0
6	171115067	1577518	0.922	0
7	159138663	1488207	0.935	0
8	146364022	1328864	0.908	0
9	141213431	1195652	0.847	0
10	135534747	1443681	1.065	0
11	135006516	1293261	0.958	0
12	133851895	1258328	0.94	0
13	115169878	770023	0.669	-1
14	107349540	851144	0.793	0
15	102531392	854998	0.834	0
16	90354753	1012828	1.121	0
17	81195210	1017364	1.253	1
18	78077248	690912	0.885	0
19	59128983	851887	1.441	1
20	63025520	731155	1.16	1
21	48129895	372311	0.774	0
22	51304566	551990	1.076	0
Odchylenie standardowe dla osobnika: 0.17387
