Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	21398	0.009	0
2	243199373	19309	0.008	0
3	198022430	15662	0.008	0
4	191154276	13283	0.007	0
5	180915260	13891	0.008	0
6	171115067	12678	0.007	0
7	159138663	13862	0.009	0
8	146364022	10297	0.007	0
9	141213431	9788	0.007	0
10	135534747	11425	0.008	0
11	135006516	10493	0.008	0
12	133851895	11526	0.009	0
13	115169878	7297	0.006	-1
14	107349540	7664	0.007	0
15	102531392	7424	0.007	0
16	90354753	8326	0.009	0
17	81195210	8916	0.011	1
18	78077248	5818	0.007	0
19	59128983	6417	0.011	1
20	63025520	5264	0.008	0
21	48129895	3030	0.006	-1
22	51304566	3589	0.007	0
Odchylenie standardowe dla osobnika: 0.00131
