Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	455793	0.183	0
2	243199373	412747	0.17	0
3	198022430	325414	0.164	0
4	191154276	282484	0.148	0
5	180915260	292758	0.162	0
6	171115067	294083	0.172	0
7	159138663	297252	0.187	0
8	146364022	244778	0.167	0
9	141213431	231996	0.164	0
10	135534747	273104	0.202	0
11	135006516	240273	0.178	0
12	133851895	254054	0.19	0
13	115169878	146049	0.127	-1
14	107349540	165368	0.154	0
15	102531392	170055	0.166	0
16	90354753	198317	0.219	0
17	81195210	213506	0.263	1
18	78077248	127214	0.163	0
19	59128983	186401	0.315	1
20	63025520	134683	0.214	0
21	48129895	67485	0.14	-1
22	51304566	101213	0.197	0
Odchylenie standardowe dla osobnika: 0.04054
Srednia arytmetyczna: 0.18386
