Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	334350	0.134	0
2	243199373	302422	0.124	0
3	198022430	238602	0.12	0
4	191154276	213723	0.112	0
5	180915260	214753	0.119	0
6	171115067	210552	0.123	0
7	159138663	221637	0.139	0
8	146364022	174037	0.119	0
9	141213431	167714	0.119	0
10	135534747	189465	0.14	0
11	135006516	169930	0.126	0
12	133851895	184598	0.138	0
13	115169878	107706	0.094	-1
14	107349540	119997	0.112	0
15	102531392	120996	0.118	0
16	90354753	140776	0.156	0
17	81195210	154120	0.19	1
18	78077248	90634	0.116	0
19	59128983	135765	0.23	1
20	63025520	88931	0.141	0
21	48129895	48139	0.1	-1
22	51304566	67313	0.131	0
Odchylenie standardowe dla osobnika: 0.02887
