Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	14462	0.006	0
2	243199373	13893	0.006	0
3	198022430	10787	0.005	0
4	191154276	9005	0.005	0
5	180915260	9403	0.005	0
6	171115067	9030	0.005	0
7	159138663	9132	0.006	0
8	146364022	7149	0.005	0
9	141213431	7163	0.005	0
10	135534747	7663	0.006	0
11	135006516	7393	0.005	0
12	133851895	7717	0.006	0
13	115169878	5084	0.004	-1
14	107349540	5351	0.005	0
15	102531392	5648	0.006	0
16	90354753	5803	0.006	0
17	81195210	6240	0.008	1
18	78077248	4066	0.005	0
19	59128983	5005	0.008	1
20	63025520	3730	0.006	0
21	48129895	2105	0.004	-1
22	51304566	2590	0.005	0
Odchylenie standardowe dla osobnika: 0.00099
