Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	490535	0.197	0
2	243199373	458233	0.188	0
3	198022430	359679	0.182	0
4	191154276	313529	0.164	0
5	180915260	325421	0.18	0
6	171115067	333617	0.195	0
7	159138663	314604	0.198	0
8	146364022	278480	0.19	0
9	141213431	250173	0.177	0
10	135534747	300742	0.222	0
11	135006516	268623	0.199	0
12	133851895	269255	0.201	0
13	115169878	164253	0.143	-1
14	107349540	178943	0.167	0
15	102531392	180943	0.176	0
16	90354753	214302	0.237	1
17	81195210	212794	0.262	1
18	78077248	144954	0.186	0
19	59128983	180291	0.305	1
20	63025520	149241	0.237	1
21	48129895	76528	0.159	-1
22	51304566	107485	0.21	0
Odchylenie standardowe dla osobnika: 0.03554
Srednia arytmetyczna: 0.19886
