Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	83449	0.033	0
2	243199373	72226	0.03	0
3	198022430	58097	0.029	0
4	191154276	48776	0.026	0
5	180915260	51645	0.029	0
6	171115067	50976	0.03	0
7	159138663	53330	0.034	0
8	146364022	41999	0.029	0
9	141213431	40838	0.029	0
10	135534747	46276	0.034	0
11	135006516	41719	0.031	0
12	133851895	45429	0.034	0
13	115169878	25810	0.022	-1
14	107349540	29753	0.028	0
15	102531392	30172	0.029	0
16	90354753	35648	0.039	0
17	81195210	38847	0.048	1
18	78077248	22492	0.029	0
19	59128983	32817	0.056	1
20	63025520	23634	0.037	0
21	48129895	11871	0.025	-1
22	51304566	17614	0.034	0
Odchylenie standardowe dla osobnika: 0.00733
