Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	499998	0.201	0
2	243199373	464946	0.191	0
3	198022430	366384	0.185	0
4	191154276	318038	0.166	-1
5	180915260	332457	0.184	0
6	171115067	338735	0.198	0
7	159138663	317706	0.2	0
8	146364022	283071	0.193	0
9	141213431	256063	0.181	0
10	135534747	301172	0.222	0
11	135006516	273029	0.202	0
12	133851895	272519	0.204	0
13	115169878	167640	0.146	-1
14	107349540	181253	0.169	0
15	102531392	185620	0.181	0
16	90354753	211039	0.234	0
17	81195210	211773	0.261	1
18	78077248	147809	0.189	0
19	59128983	178354	0.302	1
20	63025520	151926	0.241	1
21	48129895	78123	0.162	-1
22	51304566	107630	0.21	0
Odchylenie standardowe dla osobnika: 0.03403
