Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1036118	0.416	0
2	243199373	934928	0.384	0
3	198022430	720224	0.364	0
4	191154276	598395	0.313	-1
5	180915260	657834	0.364	0
6	171115067	688168	0.402	0
7	159138663	640784	0.403	0
8	146364022	577499	0.395	0
9	141213431	524057	0.371	0
10	135534747	678261	0.5	0
11	135006516	575457	0.426	0
12	133851895	544451	0.407	0
13	115169878	321980	0.28	-1
14	107349540	369575	0.344	0
15	102531392	381984	0.373	0
16	90354753	467465	0.517	1
17	81195210	454020	0.559	1
18	78077248	303686	0.389	0
19	59128983	382520	0.647	1
20	63025520	336526	0.534	1
21	48129895	163853	0.34	0
22	51304566	255843	0.499	0
Odchylenie standardowe dla osobnika: 0.08626
