Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	601852	0.241	0
2	243199373	547141	0.225	0
3	198022430	429675	0.217	0
4	191154276	362168	0.189	-1
5	180915260	388294	0.215	0
6	171115067	396227	0.232	0
7	159138663	383644	0.241	0
8	146364022	331240	0.226	0
9	141213431	305761	0.217	0
10	135534747	360178	0.266	0
11	135006516	327234	0.242	0
12	133851895	327962	0.245	0
13	115169878	193456	0.168	-1
14	107349540	218818	0.204	0
15	102531392	222015	0.217	0
16	90354753	260773	0.289	0
17	81195210	271207	0.334	1
18	78077248	172024	0.22	0
19	59128983	234523	0.397	1
20	63025520	184378	0.293	1
21	48129895	92437	0.192	-1
22	51304566	138466	0.27	0
Odchylenie standardowe dla osobnika: 0.04983
