Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	406978	0.163	0
2	243199373	369769	0.152	0
3	198022430	295354	0.149	0
4	191154276	265629	0.139	0
5	180915260	263903	0.146	0
6	171115067	264080	0.154	0
7	159138663	269373	0.169	0
8	146364022	220661	0.151	0
9	141213431	204716	0.145	0
10	135534747	248205	0.183	0
11	135006516	211334	0.157	0
12	133851895	227760	0.17	0
13	115169878	131056	0.114	-1
14	107349540	148105	0.138	0
15	102531392	147897	0.144	0
16	90354753	179312	0.198	1
17	81195210	183372	0.226	1
18	78077248	112258	0.144	0
19	59128983	162900	0.275	1
20	63025520	114736	0.182	0
21	48129895	61009	0.127	-1
22	51304566	83432	0.163	0
Odchylenie standardowe dla osobnika: 0.03397
