Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	259376	0.104	0
2	243199373	242419	0.1	0
3	198022430	194989	0.098	0
4	191154276	173216	0.091	0
5	180915260	175869	0.097	0
6	171115067	179333	0.105	0
7	159138663	169437	0.106	0
8	146364022	148440	0.101	0
9	141213431	133272	0.094	0
10	135534747	162745	0.12	0
11	135006516	140686	0.104	0
12	133851895	145385	0.109	0
13	115169878	88871	0.077	-1
14	107349540	95491	0.089	0
15	102531392	94591	0.092	0
16	90354753	111294	0.123	1
17	81195210	108369	0.133	1
18	78077248	76957	0.099	0
19	59128983	91326	0.154	1
20	63025520	74320	0.118	0
21	48129895	39726	0.083	-1
22	51304566	51367	0.1	0
Odchylenie standardowe dla osobnika: 0.01671
Srednia arytmetyczna: 0.10441
