Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	18038	0.007	0
2	243199373	12772	0.005	0
3	198022430	10253	0.005	0
4	191154276	8957	0.005	0
5	180915260	9732	0.005	0
6	171115067	9333	0.005	0
7	159138663	9675	0.006	0
8	146364022	7517	0.005	0
9	141213431	7351	0.005	0
10	135534747	8278	0.006	0
11	135006516	7574	0.006	0
12	133851895	8313	0.006	0
13	115169878	4710	0.004	-1
14	107349540	5375	0.005	0
15	102531392	5460	0.005	0
16	90354753	6513	0.007	0
17	81195210	7214	0.009	1
18	78077248	3925	0.005	0
19	59128983	6690	0.011	1
20	63025520	4099	0.007	0
21	48129895	2197	0.005	0
22	51304566	3281	0.006	0
Odchylenie standardowe dla osobnika: 0.00153
Srednia arytmetyczna: 0.00591
