Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	2271341	0.911	0
2	243199373	2412581	0.992	0
3	198022430	1984847	1.002	0
4	191154276	1870018	0.978	0
5	180915260	1781589	0.985	0
6	171115067	1711871	1.0	0
7	159138663	1537491	0.966	0
8	146364022	1458235	0.996	0
9	141213431	1133141	0.802	-1
10	135534747	1341961	0.99	0
11	135006516	1337081	0.99	0
12	133851895	1339074	1.0	0
13	115169878	971063	0.843	0
14	107349540	899290	0.838	-1
15	102531392	814220	0.794	-1
16	90354753	815292	0.902	0
17	81195210	805096	0.992	0
18	78077248	770320	0.987	0
19	59128983	592492	1.002	0
20	63025520	648031	1.028	1
21	48129895	376810	0.783	-1
22	51304566	358652	0.699	-1
Odchylenie standardowe dla osobnika: 0.09192
