Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	9032	0.004	0
2	243199373	8116	0.003	0
3	198022430	6457	0.003	0
4	191154276	5258	0.003	0
5	180915260	6036	0.003	0
6	171115067	6046	0.004	0
7	159138663	5632	0.004	0
8	146364022	4681	0.003	0
9	141213431	4679	0.003	0
10	135534747	5448	0.004	0
11	135006516	5013	0.004	0
12	133851895	5089	0.004	0
13	115169878	2972	0.003	0
14	107349540	3163	0.003	0
15	102531392	3519	0.003	0
16	90354753	3744	0.004	0
17	81195210	3803	0.005	1
18	78077248	2557	0.003	0
19	59128983	3024	0.005	1
20	63025520	3049	0.005	1
21	48129895	1131	0.002	-1
22	51304566	1764	0.003	0
Odchylenie standardowe dla osobnika: 0.00078
