Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	6970508	2.797	0
2	243199373	7328136	3.013	0
3	198022430	6045330	3.053	0
4	191154276	5700420	2.982	0
5	180915260	5408963	2.99	0
6	171115067	5212162	3.046	0
7	159138663	4716469	2.964	0
8	146364022	4424574	3.023	0
9	141213431	3456237	2.448	-1
10	135534747	4084966	3.014	0
11	135006516	4074204	3.018	0
12	133851895	4115120	3.074	0
13	115169878	2947029	2.559	0
14	107349540	2750780	2.562	0
15	102531392	2478903	2.418	-1
16	90354753	2507420	2.775	0
17	81195210	2514657	3.097	0
18	78077248	2320754	2.972	0
19	59128983	1891019	3.198	1
20	63025520	1949389	3.093	0
21	48129895	1126556	2.341	-1
22	51304566	1104121	2.152	-1
Odchylenie standardowe dla osobnika: 0.28743
