Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	880426	0.353	0
2	243199373	811470	0.334	0
3	198022430	645997	0.326	0
4	191154276	564479	0.295	0
5	180915260	582434	0.322	0
6	171115067	593047	0.347	0
7	159138663	573714	0.361	0
8	146364022	491072	0.336	0
9	141213431	447981	0.317	0
10	135534747	529676	0.391	0
11	135006516	472121	0.35	0
12	133851895	492096	0.368	0
13	115169878	292974	0.254	-1
14	107349540	321690	0.3	0
15	102531392	323775	0.316	0
16	90354753	378554	0.419	0
17	81195210	387233	0.477	1
18	78077248	251705	0.322	0
19	59128983	335693	0.568	1
20	63025520	260172	0.413	0
21	48129895	133740	0.278	-1
22	51304566	184830	0.36	0
Odchylenie standardowe dla osobnika: 0.06704
