Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1305325	0.524	0
2	243199373	1204451	0.495	0
3	198022430	946290	0.478	0
4	191154276	821651	0.43	0
5	180915260	858740	0.475	0
6	171115067	870430	0.509	0
7	159138663	847208	0.532	0
8	146364022	724858	0.495	0
9	141213431	669573	0.474	0
10	135534747	793214	0.585	0
11	135006516	704826	0.522	0
12	133851895	722858	0.54	0
13	115169878	431384	0.375	-1
14	107349540	479808	0.447	0
15	102531392	483286	0.471	0
16	90354753	566013	0.626	0
17	81195210	595453	0.733	1
18	78077248	378616	0.485	0
19	59128983	506288	0.856	1
20	63025520	394655	0.626	0
21	48129895	201769	0.419	-1
22	51304566	295471	0.576	0
Odchylenie standardowe dla osobnika: 0.10483
Srednia arytmetyczna: 0.53059
