Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	407729	0.164	0
2	243199373	388171	0.16	0
3	198022430	303346	0.153	0
4	191154276	267677	0.14	0
5	180915260	278205	0.154	0
6	171115067	280047	0.164	0
7	159138663	266149	0.167	0
8	146364022	237159	0.162	0
9	141213431	210657	0.149	0
10	135534747	250956	0.185	0
11	135006516	227363	0.168	0
12	133851895	223095	0.167	0
13	115169878	140350	0.122	-1
14	107349540	149583	0.139	-1
15	102531392	150843	0.147	0
16	90354753	173503	0.192	0
17	81195210	171908	0.212	1
18	78077248	123851	0.159	0
19	59128983	143984	0.244	1
20	63025520	124058	0.197	1
21	48129895	65080	0.135	-1
22	51304566	88879	0.173	0
Odchylenie standardowe dla osobnika: 0.02665
Srednia arytmetyczna: 0.16605
