Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	2057556	0.825	0
2	243199373	1918403	0.789	0
3	198022430	1495344	0.755	0
4	191154276	1291358	0.676	-1
5	180915260	1363603	0.754	0
6	171115067	1400173	0.818	0
7	159138663	1321015	0.83	0
8	146364022	1175782	0.803	0
9	141213431	1064258	0.754	0
10	135534747	1320821	0.975	0
11	135006516	1146807	0.849	0
12	133851895	1122314	0.838	0
13	115169878	682012	0.592	-1
14	107349540	757452	0.706	0
15	102531392	769860	0.751	0
16	90354753	903724	1.0	0
17	81195210	916127	1.128	1
18	78077248	610069	0.781	0
19	59128983	777519	1.315	1
20	63025520	650789	1.033	1
21	48129895	327338	0.68	-1
22	51304566	492021	0.959	0
Odchylenie standardowe dla osobnika: 0.16142
