Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	849068	0.341	0
2	243199373	780970	0.321	0
3	198022430	621729	0.314	0
4	191154276	547385	0.286	0
5	180915260	556552	0.308	0
6	171115067	567066	0.331	0
7	159138663	556614	0.35	0
8	146364022	470035	0.321	0
9	141213431	434745	0.308	0
10	135534747	509870	0.376	0
11	135006516	450104	0.333	0
12	133851895	476091	0.356	0
13	115169878	279892	0.243	-1
14	107349540	312754	0.291	0
15	102531392	315005	0.307	0
16	90354753	366408	0.406	0
17	81195210	379662	0.468	1
18	78077248	240776	0.308	0
19	59128983	331702	0.561	1
20	63025520	247556	0.393	0
21	48129895	129547	0.269	-1
22	51304566	179989	0.351	0
Odchylenie standardowe dla osobnika: 0.06723
Srednia arytmetyczna: 0.34282
