Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	896616	0.36	0
2	243199373	833276	0.343	0
3	198022430	662793	0.335	0
4	191154276	582751	0.305	0
5	180915260	598090	0.331	0
6	171115067	605744	0.354	0
7	159138663	583048	0.366	0
8	146364022	508945	0.348	0
9	141213431	455333	0.322	0
10	135534747	536852	0.396	0
11	135006516	484773	0.359	0
12	133851895	497967	0.372	0
13	115169878	302171	0.262	-1
14	107349540	328005	0.306	0
15	102531392	330621	0.322	0
16	90354753	379642	0.42	0
17	81195210	382440	0.471	1
18	78077248	262264	0.336	0
19	59128983	326592	0.552	1
20	63025520	263420	0.418	0
21	48129895	138883	0.289	-1
22	51304566	187206	0.365	0
Odchylenie standardowe dla osobnika: 0.06165
