Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	933891	0.375	0
2	243199373	870326	0.358	0
3	198022430	679445	0.343	0
4	191154276	584791	0.306	-1
5	180915260	621544	0.344	0
6	171115067	631379	0.369	0
7	159138663	602204	0.378	0
8	146364022	536234	0.366	0
9	141213431	483314	0.342	0
10	135534747	584406	0.431	0
11	135006516	522151	0.387	0
12	133851895	508136	0.38	0
13	115169878	312514	0.271	-1
14	107349540	344875	0.321	0
15	102531392	348219	0.34	0
16	90354753	404508	0.448	0
17	81195210	409997	0.505	1
18	78077248	281265	0.36	0
19	59128983	340575	0.576	1
20	63025520	293608	0.466	1
21	48129895	150127	0.312	-1
22	51304566	219499	0.428	0
Odchylenie standardowe dla osobnika: 0.06853
Srednia arytmetyczna: 0.38209
