Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	206584	0.083	0
2	243199373	196363	0.081	0
3	198022430	155113	0.078	0
4	191154276	140747	0.074	0
5	180915260	139502	0.077	0
6	171115067	138489	0.081	0
7	159138663	135913	0.085	0
8	146364022	117694	0.08	0
9	141213431	105906	0.075	0
10	135534747	126026	0.093	0
11	135006516	111601	0.083	0
12	133851895	114539	0.086	0
13	115169878	71744	0.062	-1
14	107349540	75256	0.07	0
15	102531392	75188	0.073	0
16	90354753	89889	0.099	1
17	81195210	85304	0.105	1
18	78077248	60907	0.078	0
19	59128983	71552	0.121	1
20	63025520	58228	0.092	0
21	48129895	31559	0.066	-1
22	51304566	39989	0.078	0
Odchylenie standardowe dla osobnika: 0.01288
Srednia arytmetyczna: 0.08273
