Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	2852854	1.145	0
2	243199373	2614225	1.075	0
3	198022430	2060747	1.041	0
4	191154276	1831664	0.958	0
5	180915260	1859374	1.028	0
6	171115067	1859479	1.087	0
7	159138663	1880093	1.181	0
8	146364022	1546892	1.057	0
9	141213431	1448783	1.026	0
10	135534747	1732117	1.278	0
11	135006516	1496617	1.109	0
12	133851895	1590710	1.188	0
13	115169878	934664	0.812	-1
14	107349540	1037186	0.966	0
15	102531392	1044628	1.019	0
16	90354753	1251902	1.386	0
17	81195210	1310416	1.614	1
18	78077248	803557	1.029	0
19	59128983	1141719	1.931	1
20	63025520	819344	1.3	0
21	48129895	427719	0.889	-1
22	51304566	609722	1.188	0
Odchylenie standardowe dla osobnika: 0.24033
Srednia arytmetyczna: 1.15032
