Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	55282	0.022	0
2	243199373	51667	0.021	0
3	198022430	41697	0.021	0
4	191154276	36096	0.019	0
5	180915260	36248	0.02	0
6	171115067	34947	0.02	0
7	159138663	36618	0.023	0
8	146364022	28384	0.019	0
9	141213431	27282	0.019	0
10	135534747	30924	0.023	0
11	135006516	28158	0.021	0
12	133851895	30358	0.023	0
13	115169878	18947	0.016	-1
14	107349540	20174	0.019	0
15	102531392	20061	0.02	0
16	90354753	22026	0.024	0
17	81195210	23004	0.028	1
18	78077248	15862	0.02	0
19	59128983	18412	0.031	1
20	63025520	14383	0.023	0
21	48129895	8113	0.017	-1
22	51304566	9903	0.019	0
Odchylenie standardowe dla osobnika: 0.00329
