Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	31546	0.013	0
2	243199373	26657	0.011	0
3	198022430	21783	0.011	0
4	191154276	19107	0.01	0
5	180915260	19321	0.011	0
6	171115067	19300	0.011	0
7	159138663	20724	0.013	0
8	146364022	15660	0.011	0
9	141213431	16022	0.011	0
10	135534747	17484	0.013	0
11	135006516	15511	0.011	0
12	133851895	17744	0.013	0
13	115169878	9273	0.008	-1
14	107349540	11141	0.01	0
15	102531392	11345	0.011	0
16	90354753	13690	0.015	0
17	81195210	16261	0.02	1
18	78077248	7829	0.01	0
19	59128983	14686	0.025	1
20	63025520	8519	0.014	0
21	48129895	4205	0.009	0
22	51304566	7018	0.014	0
Odchylenie standardowe dla osobnika: 0.00365
Srednia arytmetyczna: 0.0125
