Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	857586	0.344	0
2	243199373	795557	0.327	0
3	198022430	619435	0.313	0
4	191154276	510424	0.267	-1
5	180915260	565778	0.313	0
6	171115067	589320	0.344	0
7	159138663	536461	0.337	0
8	146364022	498403	0.341	0
9	141213431	445344	0.315	0
10	135534747	554826	0.409	0
11	135006516	488440	0.362	0
12	133851895	462187	0.345	0
13	115169878	279846	0.243	-1
14	107349540	314374	0.293	0
15	102531392	326689	0.319	0
16	90354753	378090	0.418	0
17	81195210	376297	0.463	1
18	78077248	259452	0.332	0
19	59128983	310960	0.526	1
20	63025520	286532	0.455	1
21	48129895	137492	0.286	-1
22	51304566	215191	0.419	0
Odchylenie standardowe dla osobnika: 0.0672
