Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	16136	0.006	0
2	243199373	14463	0.006	0
3	198022430	11558	0.006	0
4	191154276	9807	0.005	0
5	180915260	10152	0.006	0
6	171115067	10093	0.006	0
7	159138663	10825	0.007	0
8	146364022	8217	0.006	0
9	141213431	8169	0.006	0
10	135534747	9454	0.007	0
11	135006516	8395	0.006	0
12	133851895	9212	0.007	0
13	115169878	5034	0.004	-1
14	107349540	6128	0.006	0
15	102531392	5967	0.006	0
16	90354753	7386	0.008	0
17	81195210	8493	0.01	1
18	78077248	4318	0.006	0
19	59128983	7485	0.013	1
20	63025520	4782	0.008	0
21	48129895	2338	0.005	0
22	51304566	3685	0.007	0
Odchylenie standardowe dla osobnika: 0.00182
