Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	366483	0.147	0
2	243199373	324076	0.133	0
3	198022430	254243	0.128	0
4	191154276	220159	0.115	0
5	180915260	229572	0.127	0
6	171115067	231461	0.135	0
7	159138663	236298	0.148	0
8	146364022	192874	0.132	0
9	141213431	182301	0.129	0
10	135534747	218199	0.161	0
11	135006516	189972	0.141	0
12	133851895	200096	0.149	0
13	115169878	114212	0.099	-1
14	107349540	131113	0.122	0
15	102531392	134627	0.131	0
16	90354753	163151	0.181	1
17	81195210	171500	0.211	1
18	78077248	100467	0.129	0
19	59128983	151373	0.256	1
20	63025520	108222	0.172	0
21	48129895	54411	0.113	0
22	51304566	81656	0.159	0
Odchylenie standardowe dla osobnika: 0.03402
